City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,toliara,-23.35,43.6667,21.81,58,12,3.55,MG,1729222539
368,la gi,10.6667,107.7833,28.83,71,41,2.14,VN,1729222540
369,bathsheba,13.2167,-59.5167,29.34,74,75,5.66,BB,1729222541
370,huangmei,30.1924,116.025,27.5,65,18,4.55,CN,1729222542
371,papao,-17.75,-149.55,27.59,74,4,1.44,PF,1729222543
372,pavlovsk,50.4578,40.1081,5.2,90,100,6.18,RU,1729222545
373,eyl,7.9803,49.8164,26.37,78,75,6.4,SO,1729222546
374,jinchang,38.4953,102.1739,12.51,66,100,7.0,CN,1729222547
375,fortuna,40.5982,-124.1573,11.66,87,0,4.63,US,1729222548
376,moranbah,-22.0016,148.0466,32.37,26,0,2.75,AU,1729222046
377,nuku'alofa,-21.1333,-175.2,21.19,94,100,9.26,TO,1729222551
378,turpan,42.9333,89.1667,17.32,40,44,2.09,CN,1729222552
379,znamenskoye,57.1281,73.8282,1.61,70,38,1.8,RU,1729222553
380,machico,32.7,-16.7667,21.35,72,40,5.14,PT,1729222555
381,kichmengskiy gorodok,59.9816,45.7854,-0.95,91,90,2.24,RU,1729222556
382,luwuk,-0.9516,122.7875,26.32,76,99,2.82,ID,1729222557
383,tot'ma,59.9747,42.7642,-1.06,92,77,2.73,RU,1729222558
384,ocean shores,46.9737,-124.1563,10.53,82,0,0.89,US,1729222559
385,bodaybo,57.8506,114.1933,-6.88,68,100,5.24,RU,1729222560
386,nuuk,64.1835,-51.7216,-1.66,80,40,2.57,GL,1729222561
387,vikulovo,56.8167,70.6107,1.89,68,100,1.74,RU,1729222562
388,kasempa,-13.4584,25.8338,17.31,65,70,2.8,ZM,1729222563
389,antonio enes,-16.2325,39.9086,22.59,75,1,3.42,MZ,1729222565
390,meadow lake,34.8014,-106.5436,16.02,52,21,3.94,US,1729222566
391,tarinkot,32.6268,65.8733,21.0,17,0,0.35,AF,1729222567
392,male,4.1748,73.5089,29.97,74,20,5.66,MV,1729222568
393,susanville,40.4163,-120.653,3.79,64,7,0.45,US,1729222569
394,polovinnoye,54.7914,65.9864,2.93,63,69,2.22,RU,1729222570
395,caluula,11.9661,50.7569,28.98,65,100,2.04,SO,1729222571
396,geraldton,-28.7667,114.6,23.23,49,62,2.06,AU,1729222090
397,hirado,33.3597,129.5531,24.81,83,64,6.39,JP,1729222573
398,kataba,8.4604,-0.7732,23.84,93,87,2.25,GH,1729222574
399,katsuura,35.1333,140.3,24.42,84,36,4.09,JP,1729222576
400,taro,-8.3862,115.28,31.37,37,13,2.46,ID,1729222577
401,ankazobe,-18.3167,47.1167,18.14,76,90,2.34,MG,1729222578
402,klyuchi,52.2667,79.1667,3.77,56,13,0.34,RU,1729222579
403,batang,-6.4846,110.7083,30.55,51,66,5.46,ID,1729222580
404,satana,20.5833,74.2,27.24,74,96,3.69,IN,1729222581
405,aykhal,66.0,111.5,-12.69,93,75,2.6,RU,1729222582
406,saskatoon,52.1168,-106.6345,5.09,50,20,5.66,CA,1729222583
407,alofi,-19.0595,-169.9187,24.94,78,75,6.17,NU,1729222584
408,coahuayana de hidalgo,18.7,-103.6583,25.69,92,42,0.83,MX,1729222586
409,lent'ekhi,42.7856,42.7261,5.76,95,100,0.97,GE,1729222587
410,qom,34.6401,50.8764,22.86,21,3,1.47,IR,1729222588
411,sibenik,43.7272,15.9058,19.65,77,100,3.58,HR,1729222589
412,pitanga,-24.7572,-51.7614,19.75,80,100,1.75,BR,1729222590
413,ketchikan,55.3422,-131.6461,8.26,87,100,5.14,US,1729222591
414,la passe,45.5549,-0.8967,14.53,84,100,6.99,FR,1729222592
415,singleton,-32.5667,151.1833,19.9,83,100,0.6,AU,1729222027
416,utrik,11.2278,169.8474,28.28,78,88,7.36,MH,1729222594
417,nema,57.5067,50.5011,3.57,91,100,0.97,RU,1729222597
418,jacmel,18.2342,-72.5347,26.23,81,80,1.77,HT,1729222598
419,lemvig,56.5486,8.3102,13.8,97,100,1.88,DK,1729222599
420,bikenibeu village,1.3673,173.1241,30.98,62,40,3.09,KI,1729222600
421,bullas,38.0467,-1.6723,12.78,61,8,4.18,ES,1729222601
422,bovalino,38.149,16.174,22.94,86,100,1.45,IT,1729222602
423,santa rosalia,27.3167,-112.2833,19.53,67,0,5.11,MX,1729222603
424,kone,-21.0595,164.8658,26.28,56,3,5.68,NC,1729222604
425,lisakovsk,52.5369,62.4936,4.32,73,87,0.48,KZ,1729222606
426,port blair,11.6667,92.75,29.02,79,75,2.06,IN,1729222607
427,opuwo,-18.0607,13.84,18.34,32,4,1.75,NA,1729222608
428,namtsy,62.7161,129.6658,-8.42,76,73,4.84,RU,1729222609
429,christchurch,-43.5333,172.6333,16.9,72,40,4.63,NZ,1729222610
430,sur,22.5667,59.5289,29.2,71,10,3.64,OM,1729222611
431,bucerias,20.75,-105.3333,28.99,79,40,0.0,MX,1729222314
432,massaguet,12.4755,15.4365,27.32,49,96,1.61,TD,1729222613
433,chekmagush,55.1319,54.6556,1.26,76,12,2.04,RU,1729222614
434,ar rutbah,33.0381,40.2848,18.42,70,0,2.67,IQ,1729222616
435,puerto carreno,6.189,-67.4859,26.38,79,74,2.24,CO,1729222617
436,trincomalee,8.5711,81.2335,29.65,68,24,5.34,LK,1729222618
437,mil'kovo,55.6078,37.7956,1.86,62,2,2.0,RU,1729222619
438,ciudad lazaro cardenas,17.9583,-102.2,26.14,89,0,1.49,MX,1729222620
439,twon-brass,4.3151,6.2418,26.15,82,100,3.81,NG,1729222621
440,macusani,-14.0833,-70.4333,3.31,86,73,1.26,PE,1729222622
441,weno,7.4515,151.8468,29.97,84,100,3.6,FM,1729222623
442,amanpur,27.7167,78.75,28.01,41,0,1.94,IN,1729222624
443,san andres,12.5847,-81.7006,27.01,89,20,1.54,CO,1729222625
444,turabah,21.2141,41.6331,24.45,20,5,3.05,SA,1729222628
445,susuman,62.7833,148.1667,-10.7,82,100,0.76,RU,1729222629
446,quatre cocos,-20.2078,57.7625,23.38,77,21,2.95,MU,1729222630
447,carolina beach,34.0352,-77.8936,9.45,80,0,4.49,US,1729222631
448,taperoa,-7.2075,-36.8267,21.08,84,34,4.63,BR,1729222633
449,tashtyp,52.7939,89.8983,2.58,77,61,0.61,RU,1729222634
450,chernyshevskiy,63.0128,112.4714,-8.18,69,17,3.1,RU,1729222635
451,saynshand,44.8824,110.1163,1.56,18,1,7.18,MN,1729222636
452,bandarbeyla,9.4942,50.8122,26.71,78,27,8.84,SO,1729222637
453,mejit,10.2753,170.8646,28.27,77,75,5.34,MH,1729222641
454,murzuq,25.9155,13.9184,20.9,45,0,3.23,LY,1729222642
455,caburan,5.9181,125.6411,27.38,78,84,2.1,PH,1729222643
456,phulpur,25.55,82.1,28.52,48,1,2.13,IN,1729222644
457,lerwick,60.1545,-1.1494,11.29,91,46,5.39,GB,1729222645
458,puerto deseado,-47.7503,-65.8938,9.7,65,22,3.98,AR,1729222646
459,ceylanpinar,36.8472,40.05,17.14,32,100,4.06,TR,1729222647
460,metlili chaamba,32.2667,3.6333,19.52,34,99,10.29,DZ,1729222648
461,chitipa,-9.7024,33.2697,18.03,85,78,2.69,MW,1729222649
462,lyantor,61.6195,72.1555,1.57,79,99,4.46,RU,1729222650
463,tucuma,-0.1833,-50.05,25.99,82,10,3.06,BR,1729222652
464,la tuque,47.4334,-72.7824,1.14,100,5,0.0,CA,1729222653
465,salinas,36.6777,-121.6555,14.35,85,40,3.09,US,1729222654
466,suizhou,31.7111,113.3631,26.04,55,17,3.6,CN,1729222655
467,labrador city,52.9463,-66.9114,0.95,72,75,30.85,CA,1729222656
468,markovo,57.3206,107.0881,-5.55,72,77,2.56,RU,1729222657
469,pointe aux piments,-20.0628,57.5131,24.17,88,8,3.67,MU,1729222658
470,kristiansund,63.1115,7.732,12.36,87,75,4.12,NO,1729222659
471,oroquieta,8.4858,123.8044,30.76,67,99,2.69,PH,1729222660
472,itaituba,-4.2761,-55.9836,24.99,76,79,0.94,BR,1729222662
473,santa elena de uairen,4.6167,-61.1333,21.61,79,100,0.35,VE,1729222663
474,ngorongoro,-3.2397,35.4875,12.82,83,87,1.61,TZ,1729222664
475,belmonte,-15.8631,-38.8828,23.55,92,76,2.73,BR,1729222665
476,maridi,4.9158,29.4742,19.45,97,100,0.94,SS,1729222666
477,zavetnoye,47.1194,43.8903,7.19,84,100,5.08,RU,1729222667
478,mersa matruh,31.3525,27.2453,21.94,63,3,6.97,EG,1729222668
479,weligama,5.9667,80.4167,28.84,71,39,5.1,LK,1729222669
480,umm ruwaba,12.9061,31.2158,27.18,56,8,4.6,SD,1729222672
481,yako,12.9667,-2.2667,25.83,68,80,2.88,BF,1729222673
482,same,-4.0667,37.7333,20.78,82,89,1.36,TZ,1729222674
483,peniche,39.3558,-9.3811,19.56,92,71,8.06,PT,1729222675
484,carauari,-4.8828,-66.8958,26.23,71,66,1.23,BR,1729222676
485,manta,-0.95,-80.7333,23.88,83,100,4.12,EC,1729222421
486,greymouth,-42.4667,171.2,10.99,92,100,2.13,NZ,1729222678
487,nagqu,31.5,92.0,5.08,33,100,3.62,CN,1729222679
488,jaragua,-15.7569,-49.3344,21.47,91,100,1.39,BR,1729222680
489,konarka,19.9,86.1167,30.26,68,11,1.82,IN,1729222682
490,ahwa,20.75,73.6833,29.6,66,75,2.4,IN,1729222683
491,ongjin,37.9347,125.3619,15.2,93,100,8.78,KP,1729222684
492,portland,45.5234,-122.6762,10.45,90,30,0.89,US,1729222371
493,pozo del molle,-32.0186,-62.9198,15.34,95,41,1.5,AR,1729222686
494,onguday,50.75,86.15,4.16,75,100,0.58,RU,1729222687
495,gizo,-8.103,156.8419,28.51,78,99,5.06,SB,1729222688
496,chibougamau,49.9168,-74.3659,1.79,93,0,1.54,CA,1729222689
497,jiagedaqi,50.4167,124.1167,-2.56,30,0,8.09,CN,1729222690
498,riosucio,5.4216,-75.7032,16.67,98,93,0.73,CO,1729222692
499,hotan,37.0997,79.9269,17.29,16,90,1.32,CN,1729222693
500,porto-vecchio,41.591,9.2795,16.81,94,75,1.03,FR,1729222694
501,dryden,49.7833,-92.7503,16.16,44,20,6.17,CA,1729222695
502,ponta delgada,37.7333,-25.6667,21.4,78,40,6.17,PT,1729222696
503,boa vista,2.8197,-60.6733,27.99,69,40,1.54,BR,1729222697
504,uvira,-3.4067,29.1458,23.37,81,82,1.74,CD,1729222698
505,hulan ergi,47.2042,123.6333,3.82,17,1,10.78,CN,1729222699
506,al artawiyah,26.5053,45.3444,25.11,16,4,4.86,SA,1729222700
507,morondava,-20.2833,44.2833,24.03,69,16,3.82,MG,1729222703
508,chul'man,56.8479,124.9104,-12.28,89,100,7.13,RU,1729222704
509,ebon,4.582,168.6964,29.0,72,40,5.24,MH,1729222705
510,prince rupert,54.3161,-130.3201,8.83,87,100,4.12,CA,1729222706
511,idfu,24.9803,32.8747,22.66,46,0,3.13,EG,1729222707
512,kill devil hills,36.0307,-75.676,13.32,64,0,3.6,US,1729222708
513,sao raimundo das mangabeiras,-7.0219,-45.4811,26.0,71,85,0.86,BR,1729222709
514,argo,37.6333,22.7333,13.13,79,0,2.24,GR,1729222682
515,north bend,43.4065,-124.2243,9.03,88,20,1.74,US,1729222712
516,nyurba,63.2842,118.3319,-10.26,85,93,3.31,RU,1729222713
517,faya-largeau,17.9257,19.1043,27.07,26,0,8.54,TD,1729222714
518,nikol'sk,53.7189,46.0712,3.34,88,100,4.77,RU,1729222715
519,al jumum,21.6169,39.6981,28.71,37,1,2.55,SA,1729222716
520,burao,9.5221,45.5336,25.54,36,96,1.66,SO,1729222717
521,laojunmiao,39.8333,97.7333,10.54,69,60,5.7,CN,1729222718
522,gwadar,25.1216,62.3254,29.11,57,1,2.43,PK,1729222719
523,lucea,18.451,-78.1736,27.92,78,100,1.78,JM,1729222720
524,knik-fairview,61.5126,-149.6001,1.78,40,0,8.23,US,1729222722
525,tindouf,27.6711,-8.1474,18.25,59,0,5.14,DZ,1729222723
526,cadale,2.7603,46.3222,25.98,82,51,5.75,SO,1729222725
527,buala,-8.145,159.5921,28.77,73,87,1.6,SB,1729222726
528,rossford,41.6098,-83.5644,7.77,84,0,0.0,US,1729222727
529,dalai,45.5,124.3,7.02,16,99,9.07,CN,1729222672
530,kudahuvadhoo,2.6708,72.8944,28.17,75,49,5.76,MV,1729222730
531,vadso,70.0744,29.7487,6.09,87,75,8.23,NO,1729222731
532,bardai,11.65,7.2333,23.68,80,100,3.12,NG,1729222732
533,andorra,42.5,1.5,6.23,95,100,3.0,AD,1729222733
534,hammond,41.5834,-87.5,8.36,54,0,2.06,US,1729222734
535,takanosu,40.2219,140.3694,20.36,64,75,2.06,JP,1729222497
536,carbonear,47.7332,-53.2148,6.3,82,9,7.04,CA,1729222736
537,kimberley,-28.7323,24.7623,10.83,27,0,3.09,ZA,1729222737
538,casper,42.8666,-106.3131,4.29,95,100,6.17,US,1729222570
539,palu,-0.8917,119.8707,29.18,82,96,2.2,ID,1729222739
540,lewiston orchards,46.3804,-116.9754,5.48,77,15,1.56,US,1729222741
541,thunder bay,48.4001,-89.3168,14.99,36,0,3.09,CA,1729222742
542,richfield,44.8833,-93.283,17.06,30,0,8.23,US,1729222743
543,tamanrasset,22.785,5.5228,20.95,28,20,2.57,DZ,1729222744
544,vorkuta,67.5,64.0,-0.19,97,100,4.69,RU,1729222745
545,harnai,30.1005,67.9374,26.86,16,0,0.14,PK,1729222746
546,cill airne,52.05,-9.5167,12.24,97,100,3.27,IE,1729222747
547,kuching,1.55,110.3333,33.94,55,20,2.06,MY,1729222748
548,arno,60.1167,18.6333,9.3,83,90,5.29,SE,1729222751
549,bereznik,62.8551,42.7072,5.08,87,100,4.08,RU,1729222752
550,chonchi,-42.6128,-73.8092,10.62,98,72,0.62,CL,1729222753
551,taiyuan,37.8694,112.5603,14.92,77,75,3.0,CN,1729222754
552,dalandzadgad,43.5708,104.425,2.99,33,21,4.25,MN,1729222755
553,sretensk,52.2453,117.7093,-4.72,28,40,6.86,RU,1729222756
554,laborde,-33.1532,-62.8566,15.88,91,9,2.19,AR,1729222757
555,ejura,7.3856,-1.3562,21.59,98,97,1.55,GH,1729222758
556,srivardhan,18.0333,73.0167,28.13,80,100,1.75,IN,1729222760
557,urangan,-25.3,152.9,22.17,74,50,7.1,AU,1729222761
558,pacific grove,36.6177,-121.9166,14.12,88,40,6.26,US,1729222491
559,qarqaraly,49.4058,75.4742,1.48,56,13,1.24,KZ,1729222763
560,twentynine palms,34.1356,-116.0542,22.08,40,8,0.89,US,1729222765
561,hobyo,5.3505,48.5268,26.16,78,7,7.18,SO,1729222766
562,senador jose porfirio,-2.5908,-51.9542,25.03,76,64,0.76,BR,1729222767
563,arkhara,49.4212,130.0842,6.97,32,2,8.33,RU,1729222770
564,cherepovets,59.1333,37.9,4.9,93,100,2.0,RU,1729222771
565,vernon,50.2581,-119.2691,7.18,70,3,2.57,CA,1729222503
566,plesetsk,62.708,40.2916,4.09,92,100,4.74,RU,1729222773
567,saint-joseph,-21.3667,55.6167,22.21,88,60,2.27,RE,1729222774
